"Leto","Mesec","Dan","Datum smrti","Starostna skupina","Spol","Starostna skupina COUNT","Pristojna UE","Upravna enota"
,,,"11/11/2012","6. Od 51-61 let","M",1,44,"Radovljica"
,,,"11/11/2012","8. Več kot 71 let","Ž",2,44,"Radovljica"
,,,"11/11/2012","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"11/11/2012","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"11/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"11/11/2012","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"11/11/2012","8. Več kot 71 let","M",1,52,"Šentjur pri Celju"
,,,"11/11/2012","8. Več kot 71 let","Ž",2,56,"Trbovlje"
,,,"11/11/2012","8. Več kot 71 let","M",1,62,"Žalec"
,,,"11/11/2012","5. Od 41-51 let","Ž",1,64,"Maribor"
,,,"11/11/2012","8. Več kot 71 let","Ž",4,64,"Maribor"
,,,"11/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
"2012","November","12/11/2012","12/11/2012","7. Od 61-71 let","Ž",1,1,"Ajdovščina"
,,,"12/11/2012","8. Več kot 71 let","Ž",6,3,"Celje"
,,,"12/11/2012","8. Več kot 71 let","M",2,3,"Celje"
,,,"12/11/2012","7. Od 61-71 let","Ž",1,3,"Celje"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,4,"Cerknica"
,,,"12/11/2012","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"12/11/2012","8. Več kot 71 let","M",6,18,"Kranj"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"12/11/2012","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"12/11/2012","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,30,"Logatec"
,,,"12/11/2012","8. Več kot 71 let","M",1,30,"Logatec"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"12/11/2012","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"12/11/2012","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"12/11/2012","8. Več kot 71 let","M",1,39,"Ormož"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"12/11/2012","7. Od 61-71 let","M",1,56,"Trbovlje"
,,,"12/11/2012","6. Od 51-61 let","M",1,56,"Trbovlje"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"12/11/2012","8. Več kot 71 let","M",1,59,"Velenje"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"12/11/2012","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"12/11/2012","6. Od 51-61 let","M",1,64,"Maribor"
,,,"12/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
,,,"12/11/2012","8. Več kot 71 let","Ž",1,64,"Maribor"
"2012","November","13/11/2012","13/11/2012","8. Več kot 71 let","Ž",2,2,"Brežice"
,,,"13/11/2012","8. Več kot 71 let","M",1,2,"Brežice"
,,,"13/11/2012","6. Od 51-61 let","M",1,2,"Brežice"
,,,"13/11/2012","8. Več kot 71 let","M",1,3,"Celje"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"13/11/2012","8. Več kot 71 let","M",1,11,"Idrija"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"13/11/2012","7. Od 61-71 let","Ž",1,20,"Laško"
,,,"13/11/2012","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"13/11/2012","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"13/11/2012","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"13/11/2012","6. Od 51-61 let","M",2,24,"Ljubljana"
,,,"13/11/2012","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"13/11/2012","8. Več kot 71 let","M",1,29,"Ljutomer"
,,,"13/11/2012","5. Od 41-51 let","M",1,36,"Murska Sobota"
,,,"13/11/2012","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"13/11/2012","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"13/11/2012","5. Od 41-51 let","M",1,37,"Nova Gorica"
,,,"13/11/2012","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"13/11/2012","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"13/11/2012","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,43,"Radlje ob Dravi"
,,,"13/11/2012","8. Več kot 71 let","M",1,44,"Radovljica"
,,,"13/11/2012","8. Več kot 71 let","Ž",2,44,"Radovljica"
,,,"13/11/2012","8. Več kot 71 let","M",1,45,"Ravne na Koroškem"
,,,"13/11/2012","8. Več kot 71 let","M",2,49,"Slovenj Gradec"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"13/11/2012","8. Več kot 71 let","M",1,58,"Tržič"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,58,"Tržič"
,,,"13/11/2012","7. Od 61-71 let","M",2,59,"Velenje"
,,,"13/11/2012","8. Več kot 71 let","Ž",1,60,"Vrhnika"
"2012","November","14/11/2012","14/11/2012","8. Več kot 71 let","Ž",4,3,"Celje"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"14/11/2012","5. Od 41-51 let","M",1,14,"Jesenice"
,,,"14/11/2012","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"14/11/2012","6. Od 51-61 let","M",1,17,"Koper"
,,,"14/11/2012","6. Od 51-61 let","Ž",1,18,"Kranj"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"14/11/2012","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"14/11/2012","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"14/11/2012","6. Od 51-61 let","M",1,37,"Nova Gorica"
,,,"14/11/2012","8. Več kot 71 let","Ž",4,37,"Nova Gorica"
,,,"14/11/2012","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"14/11/2012","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,39,"Ormož"
,,,"14/11/2012","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"14/11/2012","8. Več kot 71 let","M",1,44,"Radovljica"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,45,"Ravne na Koroškem"
,,,"14/11/2012","8. Več kot 71 let","M",3,46,"Ribnica"
,,,"14/11/2012","8. Več kot 71 let","Ž",1,52,"Šentjur pri Celju"
,,,"14/11/2012","8. Več kot 71 let","M",1,59,"Velenje"
,,,"14/11/2012","8. Več kot 71 let","Ž",4,64,"Maribor"
,,,"14/11/2012","6. Od 51-61 let","M",1,64,"Maribor"
,,,"14/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
"2012","November","15/11/2012","15/11/2012","8. Več kot 71 let","Ž",3,2,"Brežice"
,,,"15/11/2012","8. Več kot 71 let","M",2,3,"Celje"
,,,"15/11/2012","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,4,"Cerknica"
,,,"15/11/2012","8. Več kot 71 let","M",1,6,"Domžale"
,,,"15/11/2012","7. Od 61-71 let","Ž",1,6,"Domžale"
,,,"15/11/2012","7. Od 61-71 let","Ž",1,13,"Izola"
,,,"15/11/2012","8. Več kot 71 let","M",2,18,"Kranj"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"15/11/2012","8. Več kot 71 let","M",1,20,"Laško"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"15/11/2012","8. Več kot 71 let","M",1,22,"Lendava"
,,,"15/11/2012","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"15/11/2012","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"15/11/2012","4. Od 31-41 let","M",1,24,"Ljubljana"
,,,"15/11/2012","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"15/11/2012","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"15/11/2012","3. Od 18-31 let","M",1,24,"Ljubljana"
,,,"15/11/2012","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"15/11/2012","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"15/11/2012","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"15/11/2012","8. Več kot 71 let","Ž",2,37,"Nova Gorica"
,,,"15/11/2012","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"15/11/2012","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"15/11/2012","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"15/11/2012","8. Več kot 71 let","M",1,44,"Radovljica"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"15/11/2012","8. Več kot 71 let","M",2,48,"Sežana"
,,,"15/11/2012","8. Več kot 71 let","M",1,51,"Slovenske Konjice"
,,,"15/11/2012","8. Več kot 71 let","M",1,52,"Šentjur pri Celju"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"15/11/2012","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"15/11/2012","7. Od 61-71 let","M",2,64,"Maribor"
,,,"15/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
,,,"15/11/2012","8. Več kot 71 let","Ž",1,64,"Maribor"
"2012","November","16/11/2012","16/11/2012","7. Od 61-71 let","Ž",1,2,"Brežice"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"16/11/2012","8. Več kot 71 let","M",1,3,"Celje"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"16/11/2012","8. Več kot 71 let","M",2,7,"Dravograd"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"16/11/2012","8. Več kot 71 let","M",1,17,"Koper"
,,,"16/11/2012","8. Več kot 71 let","M",3,18,"Kranj"
,,,"16/11/2012","7. Od 61-71 let","Ž",1,18,"Kranj"
,,,"16/11/2012","7. Od 61-71 let","M",1,20,"Laško"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,23,"Litija"
,,,"16/11/2012","8. Več kot 71 let","M",2,23,"Litija"
,,,"16/11/2012","7. Od 61-71 let","M",4,24,"Ljubljana"
,,,"16/11/2012","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"16/11/2012","8. Več kot 71 let","M",7,24,"Ljubljana"
,,,"16/11/2012","8. Več kot 71 let","Ž",6,24,"Ljubljana"
,,,"16/11/2012","8. Več kot 71 let","M",1,30,"Logatec"
,,,"16/11/2012","7. Od 61-71 let","M",1,35,"Mozirje"
,,,"16/11/2012","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"16/11/2012","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,39,"Ormož"
,,,"16/11/2012","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"16/11/2012","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"16/11/2012","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,57,"Trebnje"
,,,"16/11/2012","8. Več kot 71 let","M",1,59,"Velenje"
,,,"16/11/2012","8. Več kot 71 let","Ž",3,60,"Vrhnika"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,61,"Zagorje ob Savi"
,,,"16/11/2012","6. Od 51-61 let","Ž",1,61,"Zagorje ob Savi"
,,,"16/11/2012","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"16/11/2012","6. Od 51-61 let","M",1,64,"Maribor"
,,,"16/11/2012","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"16/11/2012","8. Več kot 71 let","M",6,64,"Maribor"
"2012","November","17/11/2012","17/11/2012","8. Več kot 71 let","Ž",3,2,"Brežice"
,,,"17/11/2012","7. Od 61-71 let","M",1,3,"Celje"
,,,"17/11/2012","8. Več kot 71 let","M",1,3,"Celje"
,,,"17/11/2012","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"17/11/2012","8. Več kot 71 let","M",1,4,"Cerknica"
,,,"17/11/2012","8. Več kot 71 let","Ž",3,13,"Izola"
,,,"17/11/2012","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"17/11/2012","7. Od 61-71 let","M",1,18,"Kranj"
,,,"17/11/2012","8. Več kot 71 let","M",1,21,"Lenart"
,,,"17/11/2012","8. Več kot 71 let","M",1,22,"Lendava"
,,,"17/11/2012","8. Več kot 71 let","M",6,24,"Ljubljana"
,,,"17/11/2012","7. Od 61-71 let","M",3,24,"Ljubljana"
,,,"17/11/2012","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,34,"Metlika"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,35,"Mozirje"
,,,"17/11/2012","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"17/11/2012","8. Več kot 71 let","M",2,36,"Murska Sobota"
,,,"17/11/2012","8. Več kot 71 let","Ž",4,38,"Novo mesto"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,39,"Ormož"
,,,"17/11/2012","8. Več kot 71 let","M",1,41,"Postojna"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"17/11/2012","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"17/11/2012","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,48,"Sežana"
,,,"17/11/2012","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,51,"Slovenske Konjice"
,,,"17/11/2012","8. Več kot 71 let","M",2,56,"Trbovlje"
,,,"17/11/2012","8. Več kot 71 let","M",1,58,"Tržič"
,,,"17/11/2012","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"17/11/2012","7. Od 61-71 let","M",1,62,"Žalec"
,,,"17/11/2012","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"17/11/2012","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"17/11/2012","6. Od 51-61 let","M",1,64,"Maribor"
,,,"17/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
"2012","November","18/11/2012","18/11/2012","8. Več kot 71 let","Ž",1,1,"Ajdovščina"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"18/11/2012","8. Več kot 71 let","M",2,2,"Brežice"
,,,"18/11/2012","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"18/11/2012","8. Več kot 71 let","M",2,3,"Celje"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"18/11/2012","8. Več kot 71 let","M",1,6,"Domžale"
,,,"18/11/2012","8. Več kot 71 let","M",1,11,"Idrija"
,,,"18/11/2012","8. Več kot 71 let","Ž",2,12,"Ilirska Bistrica"
,,,"18/11/2012","7. Od 61-71 let","M",1,14,"Jesenice"
,,,"18/11/2012","5. Od 41-51 let","M",1,14,"Jesenice"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"18/11/2012","7. Od 61-71 let","Ž",1,21,"Lenart"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,23,"Litija"
,,,"18/11/2012","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"18/11/2012","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"18/11/2012","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"18/11/2012","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"18/11/2012","8. Več kot 71 let","Ž",6,24,"Ljubljana"
,,,"18/11/2012","8. Več kot 71 let","M",1,29,"Ljutomer"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,34,"Metlika"
,,,"18/11/2012","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"18/11/2012","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,39,"Ormož"
,,,"18/11/2012","8. Več kot 71 let","M",1,40,"Piran"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"18/11/2012","8. Več kot 71 let","M",1,44,"Radovljica"
,,,"18/11/2012","8. Več kot 71 let","M",1,48,"Sežana"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,48,"Sežana"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"18/11/2012","5. Od 41-51 let","M",1,51,"Slovenske Konjice"
,,,"18/11/2012","8. Več kot 71 let","Ž",2,55,"Tolmin"
,,,"18/11/2012","7. Od 61-71 let","M",1,56,"Trbovlje"
,,,"18/11/2012","8. Več kot 71 let","Ž",2,59,"Velenje"
,,,"18/11/2012","8. Več kot 71 let","M",3,59,"Velenje"
,,,"18/11/2012","7. Od 61-71 let","Ž",1,60,"Vrhnika"
,,,"18/11/2012","7. Od 61-71 let","M",1,61,"Zagorje ob Savi"
,,,"18/11/2012","8. Več kot 71 let","Ž",2,62,"Žalec"
,,,"18/11/2012","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"18/11/2012","8. Več kot 71 let","M",5,64,"Maribor"
,,,"18/11/2012","7. Od 61-71 let","M",1,64,"Maribor"
,,,"18/11/2012","6. Od 51-61 let","M",1,64,"Maribor"
"2012","November","19/11/2012","19/11/2012","8. Več kot 71 let","M",1,3,"Celje"
,,,"19/11/2012","8. Več kot 71 let","M",1,6,"Domžale"
,,,"19/11/2012","8. Več kot 71 let","Ž",2,6,"Domžale"
,,,"19/11/2012","8. Več kot 71 let","M",1,8,"Gornja Radgona"
,,,"19/11/2012","5. Od 41-51 let","Ž",1,8,"Gornja Radgona"
,,,"19/11/2012","8. Več kot 71 let","M",1,9,"Grosuplje"
,,,"19/11/2012","8. Več kot 71 let","M",1,13,"Izola"
,,,"19/11/2012","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"19/11/2012","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"19/11/2012","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"19/11/2012","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"19/11/2012","8. Več kot 71 let","M",1,29,"Ljutomer"
,,,"19/11/2012","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"19/11/2012","8. Več kot 71 let","M",2,49,"Slovenj Gradec"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"19/11/2012","8. Več kot 71 let","M",1,51,"Slovenske Konjice"
,,,"19/11/2012","8. Več kot 71 let","M",3,52,"Šentjur pri Celju"
,,,"19/11/2012","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"19/11/2012","6. Od 51-61 let","M",1,54,"Šmarje pri Jelšah"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"19/11/2012","8. Več kot 71 let","Ž",2,56,"Trbovlje"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,61,"Zagorje ob Savi"
,,,"19/11/2012","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"19/11/2012","8. Več kot 71 let","M",1,62,"Žalec"
,,,"19/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
,,,"19/11/2012","5. Od 41-51 let","M",1,64,"Maribor"
,,,"19/11/2012","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"19/11/2012","7. Od 61-71 let","M",1,64,"Maribor"
"2012","November","20/11/2012","20/11/2012","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"20/11/2012","8. Več kot 71 let","M",1,2,"Brežice"
,,,"20/11/2012","8. Več kot 71 let","M",1,3,"Celje"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"20/11/2012","6. Od 51-61 let","M",1,9,"Grosuplje"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,11,"Idrija"
,,,"20/11/2012","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"20/11/2012","8. Več kot 71 let","Ž",2,14,"Jesenice"
,,,"20/11/2012","8. Več kot 71 let","M",1,19,"Krško"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"20/11/2012","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"20/11/2012","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"20/11/2012","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"20/11/2012","8. Več kot 71 let","M",1,30,"Logatec"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"20/11/2012","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"20/11/2012","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"20/11/2012","8. Več kot 71 let","M",1,40,"Piran"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,51,"Slovenske Konjice"
,,,"20/11/2012","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,57,"Trebnje"
,,,"20/11/2012","8. Več kot 71 let","M",2,57,"Trebnje"
,,,"20/11/2012","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"20/11/2012","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"20/11/2012","7. Od 61-71 let","M",2,64,"Maribor"
,,,"20/11/2012","8. Več kot 71 let","M",2,64,"Maribor"
"2012","November","21/11/2012","21/11/2012","7. Od 61-71 let","M",1,3,"Celje"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"21/11/2012","7. Od 61-71 let","M",1,5,"Črnomelj"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,11,"Idrija"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"21/11/2012","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"21/11/2012","8. Več kot 71 let","M",1,18,"Kranj"
,,,"21/11/2012","8. Več kot 71 let","M",1,19,"Krško"
,,,"21/11/2012","8. Več kot 71 let","M",1,20,"Laško"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"21/11/2012","8. Več kot 71 let","M",1,22,"Lendava"
,,,"21/11/2012","6. Od 51-61 let","Ž",1,23,"Litija"
,,,"21/11/2012","8. Več kot 71 let","Ž",7,24,"Ljubljana"
,,,"21/11/2012","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"21/11/2012","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"21/11/2012","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"21/11/2012","6. Od 51-61 let","M",1,29,"Ljutomer"
,,,"21/11/2012","6. Od 51-61 let","M",1,36,"Murska Sobota"
,,,"21/11/2012","8. Več kot 71 let","M",2,36,"Murska Sobota"
,,,"21/11/2012","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"21/11/2012","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"21/11/2012","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,40,"Piran"
,,,"21/11/2012","8. Več kot 71 let","Ž",3,42,"Ptuj"
,,,"21/11/2012","8. Več kot 71 let","Ž",2,44,"Radovljica"
,,,"21/11/2012","7. Od 61-71 let","M",1,45,"Ravne na Koroškem"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,45,"Ravne na Koroškem"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"21/11/2012","7. Od 61-71 let","M",1,52,"Šentjur pri Celju"
,,,"21/11/2012","4. Od 31-41 let","M",1,54,"Šmarje pri Jelšah"
,,,"21/11/2012","8. Več kot 71 let","Ž",2,59,"Velenje"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,61,"Zagorje ob Savi"
,,,"21/11/2012","8. Več kot 71 let","M",1,62,"Žalec"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"21/11/2012","8. Več kot 71 let","Ž",1,68,"Ruše"
"2012","November","22/11/2012","22/11/2012","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"22/11/2012","4. Od 31-41 let","M",1,2,"Brežice"
,,,"22/11/2012","6. Od 51-61 let","Ž",1,2,"Brežice"
,,,"22/11/2012","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"22/11/2012","8. Več kot 71 let","M",2,3,"Celje"
,,,"22/11/2012","7. Od 61-71 let","M",1,3,"Celje"
,,,"22/11/2012","8. Več kot 71 let","Ž",1,6,"Domžale"
